      mass_in  chg_in     en_in    azi_in    pol_in  guess_en         x         y         z          px          py          pz          time        en        de       azi       pol    true_x    true_y    true_z     true_px     true_py     true_pz     true_time   true_en   true_de  true_azi  true_pol  start_en    pdev_en   dev_azi   dev_pol    en_err
6381        4       2  1.981492  6.140430  2.553081         2  0.222185 -0.119844  0.639544   80.732542  -88.550087 -153.438656  2.673447e-08  1.261522 -0.006914 -0.831546  2.478574  0.248820 -0.117494  0.612504   87.255102  -80.107433 -152.674700  2.722946e-08  1.242827  0.001867 -0.742716  2.481758  1.981492   1.504242 -0.088829 -0.003185 -0.018508
6382        4       2  2.030690  4.723152  1.978565         2 -0.033393 -0.186351  0.910637  -71.412005 -191.081821  -96.031997  1.179572e-08  1.691550 -0.004506 -1.928448  2.010786 -0.046109 -0.271452  0.879676  -69.566244 -188.490505  -88.544067  1.620505e-08  1.604246  0.001549 -1.924358  1.985887  2.030690   5.442092 -0.004090  0.024899  0.030690
6383        4       2  1.970185  1.148675  2.368532         2  0.180355  0.193685  0.732393  133.055635   71.010222 -139.664717  2.141114e-08  1.406204 -0.005654  0.490234  2.317816  0.178164  0.210259  0.723851  123.945780   81.224916 -139.681779  2.196266e-08  1.380215  0.001730  0.580110  2.326650  1.970185   1.882903 -0.089877 -0.008835 -0.029815
6384        4       2  1.819280  1.583892  2.216155         2  0.072313  0.244966  0.801594   93.770298  141.975545 -125.755540  1.877232e-08  1.489736 -0.004170  0.987097  2.207285  0.066186  0.267661  0.792161   76.866192  137.383233 -114.813538  2.027180e-08  1.263598  0.001845  1.060687  2.200932  1.819280  17.896296 -0.073590  0.006353 -0.180720
6385        4       2  2.051655  2.154165  3.012861         2  0.036610  0.065036  0.348972   30.297636    7.249874 -166.021035  3.809875e-08  0.949853 -0.026005  0.234872  2.956105  0.019380  0.070506  0.352712   23.707103   13.066190 -171.264567  3.817512e-08  1.000785  0.002182  0.503726  2.984833  2.051655  -5.089220 -0.268854 -0.028729  0.051655
6386        4       2  2.078020  2.280548  2.025556         2 -0.108916  0.229786  0.865835  -33.894480  188.993868  -99.604246  1.678436e-08  1.557042 -0.004754  1.748252  2.049329 -0.134034  0.240813  0.859979  -57.942068  188.928584 -102.165132  1.648602e-08  1.646831  0.001519  1.868377  2.047946  2.078020  -5.452214 -0.120126  0.001383  0.078020
6387        4       2  1.976896  0.241179  1.656146         2  0.253240  0.004414  0.983675  214.376215  -44.550155   -5.420665  1.457536e-08  1.596368 -0.003556 -0.204897  1.595548  0.275248  0.017829  0.982322  216.071922  -25.374638   -8.953289  1.508419e-08  1.577743  0.001568 -0.116901  1.611927  1.976896   1.180476 -0.087996 -0.016379 -0.023104
6388        4       2  1.921189  0.239249  2.503331         2  0.255321 -0.030318  0.669834  117.725197  -57.221490 -149.769759  2.497581e-08  1.316808 -0.006229 -0.452433  2.423343  0.274795 -0.017470  0.650400  116.561118  -45.079001 -144.460200  2.587788e-08  1.214459  0.001899 -0.369024  2.428390  1.921189   8.427536 -0.083409 -0.005046 -0.078811
6389        4       2  2.128138  0.452563  1.615166         2  0.302816  0.037937  0.996175  182.089587  -39.285484    6.514800  2.214525e-08  1.156415 -0.017281 -0.212491  1.535837  0.264435  0.077150  0.993169  228.304244   25.477691   -0.873214  1.438051e-08  1.755999  0.001448  0.111136  1.574597  2.128138 -34.144924 -0.323627 -0.038760  0.128138
6390        4       2  2.080364  6.016117  2.844528         2  0.159822 -0.138092  0.394711   24.980526  -54.551207 -143.936247  4.083158e-08  0.809567 -0.015128 -1.141369  2.746651  0.177173 -0.133810  0.365004   34.566701  -55.536885 -160.657388  3.927403e-08  1.001640  0.002181 -1.014062  2.754917  2.080364 -19.175829 -0.127307 -0.008265  0.080364
6391        4       2  2.136608  2.223547  2.123646         2 -0.091101  0.231669  0.834998  -16.571978  178.519373 -116.234268  1.780680e-08  1.519324 -0.004868  1.663361  2.145986 -0.117171  0.249512  0.824056  -40.570040  184.923263 -122.193039  1.720858e-08  1.689542  0.001490  1.786763  2.143950  2.136608 -10.074787 -0.123402  0.002036  0.136608
6392        4       2  1.979802  1.370472  1.670901         2  0.100260  0.231183  0.974493  127.088833  178.977829  -17.194363  1.432768e-08  1.613293 -0.003097  0.953336  1.648967  0.101661  0.255715  0.974180  115.687757  183.853255  -18.133581  1.507079e-08  1.581181  0.001565  1.009154  1.654082  1.979802   2.030850 -0.055818 -0.005115 -0.020198
6393        4       2  2.149162  4.988938  2.254085         2  0.017084 -0.207476  0.827714  -18.733879 -169.509794 -136.471473  1.560154e-08  1.587648 -0.005700 -1.680868  2.245673  0.022128 -0.274192  0.776471  -21.266606 -172.801712 -140.347421  1.865203e-08  1.664156  0.001507 -1.693250  2.249249  2.149162  -4.597399  0.012382 -0.003576  0.149162
6394        4       2  2.184635  0.239036  1.863535         2  0.256080  0.008359  0.927359  208.543662  -37.594098  -50.937724  1.543648e-08  1.580647 -0.003475 -0.178354  1.806700  0.275336  0.017964  0.922804  224.320385  -25.153711  -57.518514  1.475243e-08  1.805465  0.001418 -0.111667  1.820302  2.184635 -12.452121 -0.066688 -0.013601  0.184635
6395        4       2  2.045044  5.759741  1.764736         2  0.183727 -0.161479  0.954775  132.783972 -172.701070  -33.367024  1.440546e-08  1.616296 -0.003445 -0.915330  1.722782  0.211112 -0.176406  0.950689  141.369692 -168.633894  -35.544666  1.494865e-08  1.653387  0.001514 -0.873120  1.730942  2.045044  -2.243365 -0.042209 -0.008159  0.045044
6396        4       2  1.972132  3.569486  1.757025         2 -0.172008 -0.045041  0.959934 -221.439085  -20.588741  -50.412724  1.030934e-08  1.730332 -0.004930 -3.048882  1.793711 -0.266774 -0.068051  0.941900 -210.709068  -13.691978  -49.180821  1.539500e-08  1.564225  0.001578 -3.076703  1.799632  1.972132  10.619132  0.027821 -0.005921 -0.027868
6397        4       2  1.931878  5.097589  2.162296         2  0.039993 -0.207232  0.856465    0.812087 -184.413709 -120.267915  1.465106e-08  1.613065 -0.005009 -1.566393  2.148687  0.051102 -0.270908  0.816317   -3.535077 -173.467069 -113.920964  1.856734e-08  1.433766  0.001682 -1.591172  2.151793  1.931878  12.505453  0.024780 -0.003106 -0.068122
6398        4       2  2.084224  1.247170  2.166423         2  0.147842  0.214988  0.822209  139.699362  113.431309 -114.199286  1.797414e-08  1.511671 -0.004396  0.681996  2.136277  0.142874  0.235443  0.816513  129.789563  133.228600 -118.769349  1.769962e-08  1.620643  0.001537  0.798473  2.139082  2.084224  -6.723967 -0.116477 -0.002805  0.084224
6399        4       2  1.871647  2.222090  2.835617         2 -0.009294  0.141345  0.500318   29.583406   48.640586 -181.017807  2.946412e-08  1.198531 -0.011023  1.024366  2.836885 -0.024301  0.140785  0.504355   18.429795   46.780374 -165.935414  3.120203e-08  1.000729  0.002182  1.195504  2.847378  1.871647  19.765792 -0.171138 -0.010494 -0.128353
6400        4       2  2.076412  4.111478  3.031466         2 -0.020825 -0.041351  0.371260    0.153795   -9.560679 -180.577989  3.360568e-08  1.088466 -0.101985 -1.554712  3.088690 -0.027810 -0.046494  0.330667   -2.066484   -9.296828 -173.184791  3.912558e-08  1.001430  0.002181 -1.789519  3.086656  2.076412   8.691263  0.234807  0.002034  0.076412
6401        4       2  2.013596  3.737033  2.522662         2 -0.184867 -0.055301  0.695052 -107.031938    1.883722 -175.976916  2.188567e-08  1.412016 -0.010189  3.123995  2.595085 -0.263538 -0.079730  0.574337  -98.603752    5.818076 -164.789921  2.897262e-08  1.228592  0.001883  3.082656  2.601614  2.013596  14.929582  0.041338 -0.006528  0.013596
6402        4       2  1.936053  2.193019  2.552866         2 -0.034364  0.250399  0.583770   37.896941   93.751922 -157.079475  2.985556e-08  1.161642 -0.008160  1.186652  2.569616 -0.058959  0.268682  0.562180   23.090143   95.346703 -152.071936  3.069314e-08  1.090136  0.002053  1.333200  2.568665  1.936053   6.559419 -0.146548  0.000951 -0.063947
6403        4       2  2.104955  1.308368  1.945058         2  0.123753  0.225267  0.896027  138.622443  148.989912  -77.075691  1.576581e-08  1.575872 -0.003813  0.821429  1.932843  0.120541  0.247806  0.893887  127.873990  169.099494  -78.309548  1.557849e-08  1.699686  0.001484  0.923335  1.924626  2.104955  -7.284476 -0.101906  0.008217  0.104955
6404        4       2  1.838559  5.776112  2.324728         2  0.177810 -0.176569  0.770426   80.418446 -137.984253 -135.995610  1.981909e-08  1.464370 -0.005063 -1.043113  2.276175  0.202934 -0.186001  0.751548   81.233326 -122.398415 -125.518090  2.173415e-08  1.242654  0.001867 -0.984865  2.277859  1.838559  17.842166 -0.058249 -0.001684 -0.161441
6405        4       2  2.042298  6.084472  2.020534         2  0.231344 -0.106865  0.881975  157.523159 -122.914814  -82.781616  1.639737e-08  1.556572 -0.003937 -0.662611  1.963581  0.255460 -0.103914  0.873650  169.506620 -110.513431  -86.829780  1.631952e-08  1.613454  0.001542 -0.577760  1.976140  2.042298  -3.525439 -0.084851 -0.012558  0.042298
6406        4       2  2.069157  2.279251  1.966462         2 -0.112957  0.232800  0.883349  -38.313828  194.895653  -88.024638  1.632105e-08  1.570744 -0.005588  1.764907  1.987954 -0.135235  0.239795  0.880264  -62.262429  193.774328  -90.323559  1.602120e-08  1.649971  0.001517  1.881691  1.988467  2.069157  -4.801708 -0.116783 -0.000513  0.069157
6407        4       2  1.919916  1.774028  2.755164         2  0.068957  0.180120  0.508290   60.343128   45.377698 -165.750215  3.183887e-08  1.104226 -0.009945  0.644776  2.714165  0.056575  0.194517  0.489340   49.827691   48.996353 -158.740040  3.303527e-08  1.001369  0.002181  0.776986  2.726896  1.919916  10.271657 -0.132210 -0.012731 -0.080084
6408        4       2  1.905654  4.878601  1.745659         2  0.002714 -0.188040  0.964241  -26.819278 -222.032690  -39.265736  1.091490e-08  1.715670 -0.004294 -1.691004  1.744595 -0.003257 -0.275133  0.951513  -40.564715 -204.236862  -36.785096  1.560332e-08  1.487972  0.001637 -1.766861  1.745651  1.905654  15.302611  0.075857 -0.001056 -0.094346
6409        4       2  2.041614  1.875925  3.062070         2  0.051104  0.034097  0.354804   29.567800   -1.729282 -167.688487  3.760651e-08  0.965264 -0.026791 -0.058419  2.966769  0.037230  0.039921  0.358504   24.259134    3.502722 -171.692144  3.776567e-08  1.001273  0.002181  0.143397  2.999791  2.041614  -3.596323 -0.201815 -0.033022  0.041614
6410        4       2  2.133095  1.445075  1.963803         2  0.090570  0.237222  0.892441  115.937189  165.532804  -79.759630  1.582196e-08  1.570862 -0.004015  0.959810  1.946694  0.085674  0.261371  0.887159  103.870928  184.670428  -84.201383  1.556527e-08  1.729720  0.001464  1.058432  1.949063  2.133095  -9.184059 -0.098622 -0.002370  0.133095
6411        4       2  2.010604  5.031268  1.763199         2  0.027640 -0.192910  0.960028   -5.260314 -221.694937  -41.392278  1.157939e-08  1.693397 -0.004191 -1.594520  1.755329  0.040021 -0.272594  0.947392   -7.021886 -216.160842  -40.583748  1.515886e-08  1.611350  0.001544 -1.603269  1.756288  2.010604   5.091826  0.008750 -0.000960  0.010604
6412        4       2  1.974747  4.148721  2.447770         2 -0.138698 -0.134368  0.749071 -110.751277  -64.664030 -170.316253  1.836221e-08  1.512697 -0.008532 -2.613120  2.496179 -0.201327 -0.187924  0.648356 -105.005096  -52.768324 -157.656346  2.543068e-08  1.286927  0.001821 -2.675922  2.501037  1.974747  17.543419  0.062802 -0.004858 -0.025253
6413        4       2  1.987907  4.611709  2.112911         2 -0.051380 -0.183068  0.880721  -81.724805 -172.214213 -116.968951  1.275957e-08  1.664432 -0.005087 -2.013880  2.121169 -0.079356 -0.263941  0.830888  -85.633092 -159.748750 -112.726521  1.776075e-08  1.516191  0.001615 -2.062865  2.127184  1.987907   9.777245  0.048985 -0.006015 -0.012093
6414        4       2  1.985726  6.061765  2.153582         2  0.223812 -0.111438  0.838123  141.014841 -118.411222 -110.131823  1.724865e-08  1.532001 -0.004280 -0.698488  2.109816  0.250740 -0.113436  0.826772  147.809914 -108.346486 -108.607575  1.789064e-08  1.510284  0.001619 -0.632540  2.105772  1.985726   1.437898 -0.065948  0.004044 -0.014274
6415        4       2  2.060677  2.197719  2.473880         2 -0.052914  0.245673  0.653843   26.515204  115.343737 -156.783930  2.592476e-08  1.284344 -0.007294  1.344842  2.494979 -0.079614  0.263640  0.633562    8.450516  122.708263 -162.347195  2.547635e-08  1.380691  0.001729  1.502038  2.493227  2.060677  -6.978191 -0.157196  0.001752  0.060677
6416        4       2  2.082579  5.692896  2.981401         2  0.083358 -0.106638  0.340319   14.133949  -36.872319 -157.471516  4.042794e-08  0.877421 -0.022400 -1.204750  2.895894  0.087134 -0.099818  0.336923   18.065343  -36.178789 -168.634162  3.938014e-08  1.001066  0.002181 -1.107681  2.906237  2.082579 -12.351356 -0.097070 -0.010344  0.082579
6417        4       2  1.964988  6.089960  2.017079         2  0.228954 -0.106361  0.881199  156.697508 -123.757021  -86.070869  1.601104e-08  1.573321 -0.004014 -0.668480  1.977785  0.255194 -0.103249  0.875150  164.686539 -107.939918  -83.470232  1.665326e-08  1.522176  0.001610 -0.580181  1.971739  1.964988   3.359982 -0.088299  0.006046 -0.035012
6418        4       2  1.943187  5.995072  1.883010         2  0.220016 -0.124255  0.922824  157.148386 -140.987123  -55.776690  1.531955e-08  1.586818 -0.004001 -0.731243  1.829085  0.245170 -0.124840  0.917093  162.849967 -126.067370  -57.127496  1.588591e-08  1.520071  0.001612 -0.658768  1.841386  1.943187   4.391049 -0.072476 -0.012300 -0.056813
6419        4       2  1.815337  5.962779  2.165971         2  0.209409 -0.136219  0.833068  124.019834 -132.382668 -112.182030  1.788060e-08  1.513894 -0.004105 -0.818003  2.124652  0.236868 -0.140419  0.821863  122.342377 -115.506993 -102.432513  1.914924e-08  1.291445  0.001816 -0.756668  2.117658  1.815337  17.224827 -0.061335  0.006993 -0.184663
6420        4       2  1.841309  0.207953  3.123703         2  0.033425 -0.008489  0.514818   21.913284   -9.557073 -193.831945  2.714848e-08  1.269507 -0.030014 -0.411261  3.018875  0.028477 -0.005815  0.505326   16.627890   -6.675138 -172.488617  3.003083e-08  1.001087  0.002181 -0.381749  3.038086  1.841309  26.812872 -0.029512 -0.019211 -0.158691
6421        4       2  1.849169  2.223840  2.841665         2 -0.011065  0.131943  0.524446   27.161248   49.633698 -184.294652  2.822192e-08  1.237024 -0.010726  1.070079  2.843721 -0.024720  0.133656  0.518799   16.941383   46.120502 -166.238024  3.035735e-08  1.000282  0.002183  1.218768  2.854213  1.849169  23.667455 -0.148689 -0.010491 -0.150831
6422        4       2  2.018935  0.945375  2.205172         2  0.205787  0.162279  0.809306  163.283737   66.428703 -118.291787  1.821472e-08  1.499808 -0.004309  0.386380  2.161826  0.208142  0.180929  0.803194  157.520847   82.249929 -119.801780  1.852131e-08  1.528506  0.001605  0.481212  2.163978  2.018935  -1.877512 -0.094832 -0.002152  0.018935
6423        4       2  2.035733  6.069908  2.369130         2  0.226544 -0.124187  0.743950  108.796070 -108.254163 -139.380374  2.101088e-08  1.430479 -0.005894 -0.782901  2.308093  0.247729 -0.119474  0.730696  119.696505  -98.570155 -142.367073  2.113007e-08  1.474683  0.001648 -0.688907  2.313547  2.035733  -2.997545 -0.093994 -0.005454  0.035733
6424        4       2  1.979044  1.735717  2.446355         2  0.054757  0.246853  0.687695   74.726094  106.420278 -148.595753  2.464830e-08  1.297699 -0.005011  0.958609  2.422708  0.043853  0.271863  0.665218   62.221530  113.269378 -150.973117  2.463127e-08  1.314474  0.001793  1.068473  2.433621  1.979044  -1.276238 -0.109863 -0.010913 -0.020956
6425        4       2  1.987421  1.601595  3.061383         2  0.057991  0.028884  0.390503   31.447746   -3.196829 -174.064587  3.506861e-08  1.041819 -0.024180 -0.101307  2.961952  0.045002  0.035964  0.399818   26.006339    2.383498 -171.364868  3.568568e-08  1.000240  0.002183  0.091395  2.990360  1.987421   4.156822 -0.192703 -0.028408 -0.012579
6426        4       2  2.255625  3.526336  2.220506         2 -0.182610 -0.037405  0.844394 -168.669222   -2.136577 -143.548508  1.390803e-08  1.632569 -0.007196 -3.128926  2.275869 -0.270670 -0.049388  0.778437 -177.377242    6.439282 -149.637277  1.805223e-08  1.793323  0.001425  3.105306  2.271245  2.255625  -8.964058 -6.234232  0.004624  0.255625
6427        4       2  2.022743  3.209522  2.543563         2 -0.206618  0.071476  0.632846  -71.747748   69.436452 -172.876287  2.512555e-08  1.326482 -0.011193  2.372564  2.617840 -0.264589  0.076501  0.547120  -71.700463   60.171281 -164.860755  3.044509e-08  1.196272  0.001920  2.443400  2.625208  2.022743  10.884622 -0.070836 -0.007369  0.022743
6428        4       2  2.098447  5.820560  1.642444         2  0.186836 -0.143557  0.985506  148.323521 -167.724514   -7.444006  1.252950e-08  1.670030 -0.003104 -0.846707  1.604031  0.222030 -0.162488  0.985070  157.503816 -163.889472   -8.463561  1.450016e-08  1.721630  0.001469 -0.805264  1.608014  2.098447  -2.997112 -0.041443 -0.003983  0.098447
6429        4       2  1.845847  4.685294  1.978823         2 -0.039192 -0.190921  0.910353  -73.877347 -190.983635  -92.274479  1.216110e-08  1.678688 -0.005087 -1.939894  1.994162 -0.059366 -0.269379  0.878880  -75.034437 -170.122931  -82.636445  1.726135e-08  1.377878  0.001732 -1.986191  1.989014  1.845847  21.831364  0.046297  0.005148 -0.154153
